Wed Jun 11 17:12:49 2014	1402499569.474999	10	25.694	0.000	0
Wed Jun 11 17:12:50 2014	1402499570.474826	10	25.701	0.000	0
Wed Jun 11 17:12:51 2014	1402499571.475636	10	25.706	0.000	0
Wed Jun 11 17:12:52 2014	1402499572.47472	10	25.701	0.000	0
Wed Jun 11 17:12:53 2014	1402499573.475038	10	25.714	0.000	0
Wed Jun 11 17:12:54 2014	1402499574.475108	10	25.710	0.000	0
Wed Jun 11 17:12:55 2014	1402499575.475097	10	…VÊvF∆Ê9fÃ0	0
Wed Jun 11 17:12:56 2014	1402499576.475648	10	25.714	0.000	0
Wed Jun 11 17:12:57 2014	1402499577.47477	10	25.690	0.000	0
Wed Jun 11 17:12:58 2014	1402499578.475215	10	25.706	0.000	0
Wed Jun 11 17:12:59 2014	1402499579.475375	10	25.704	0.000	1048576
Wed Jun 11 17:13:00 2014	1402499580.475377	10	25.709	0.000	1048576
Wed Jun 11 17:13:01 2014	1402499581.475407	10	25.710	0.000	1048576
Wed Jun 11 17:13:02 2014	1402499582.47544	10	25.702	0.000	1048576
Wed Jun 11 17:13:03 2014	1402499583.475397	10	8.536	0.000	1048576
Wed Jun 11 17:13:04 2014	1402499584.473886	10	8.536	0.000	0
Wed Jun 11 17:13:05 2014	1402499585.475115	10	25.702	0.000	0
Wed Jun 11 17:13:06 2014	1402499586.475277	10	25.718	0.000	0
Wed Jun 11 17:13:07 2014	1402499587.475251	10	25.717	0.000	0
Wed Jun 11 17:13:08 2014	1402499588.475362	10	25.705	0.000	0
Wed Jun 11 17:13:09 2014	1402499589.47526	10	25.714	0.000	0
Wed Jun 11 17:13:10 2014	1402499590.475368	10	25.710	0.000	0
Wed Jun 11 17:13:11 2014	1402499591.475295	Ã∞	25.710	0.000	0
Wed Jun 11 17:13:12 2014	1402499592.475314	Ã0	25.709	0.000	0
Wed Jun 11 17:13:13 2014	1402499593.47527	10	25.693	0.000	0
Wed Jun 11 17:13:14 2014	1402499594.475229	10	25.707	0.000	0
Wed Jun 11 17:13:15 2014	1402499595.475335	10	25.714	0.000	0
Wed Jun 11 17:13:16 2014	1402499596.475297	10	25.722	0.000	0
Wed Jun 11 17:13:17 2014	1402499597.475351	Ã0	25.714	0.000	0
Wed Jun 11 17:13:18 2014	1402499598.475264	10	25.717	0.000	0
Wed Jun 11 17:13:19 2014	1402499599.474711	10	25.717	0.000	0
Wed Jun 11 17:13:20 2014	1402499600.474706	10	25.726	0.000	0
Wed Jun 11 17:13:21 2014	1402499601.475189	10	25.703	0.000	0
Wed Jun 11 17:13:22 2014	1402499602.475254	10	25.731	0.000	0
Wed Jun 11 17:13:23 2014	1402499603.47525	10	25.710	0.000	0
Wed Jun 11 17:13:24 2014	1402499604.475285	10	25.708	0.000	0
Wed Jun 11 17:13:25 2014	1402499605.474825	10	25.701	0.000	1048576
Wed Jun 11 17:13:26 2014	1402499606.474871	10	25.701	0.000	1048576
Wed Jun 11 17:13:27 2014	1402499607.475204	10	25.720	0.000	1048576
Wed Jun 11 17:13:28 2014	1402499608.475139	10	25.725	0.000	10—√Vvf÷ò
Wed Jun 11 17:13:29 2014	1402499609.47513	10	25.725	0.000	1048576
Wed Jun 11 17:13:30 2014	1402499610.474853	10	25.712	0.000	1048576
Wed Jun 11 17:13:31 2014	1402499611.475039	10	8.561	0.000	0
Wed Jun 11 17:13:32 2014	1402499612.474847	10	25.718	0.000	1048576
Wed Jun 11 17:13:33 2014	1402499613.475191	10	25.731	0.000	1048576
Wed Jun 11 17:13:34 2014	1402499614.475052	10	25.731	0.000	0
Wed Jun 11 17:13:35 2014	1402499615.475605	10	25.728	0.000	0
Wed Jun 11 17:13:36 2014	1402499616.475251	10	25.708	0.000	1048576
Wed Jun 11 17:13:37 2014	1402499617.474984	10	25.726	0.000	0
Wed Jun 11 17:13:38 2014	1402499618.475147	10	25.719	0.000	0
Wed Jun 11 17:13:39 2014	1402499619.4747	10	25.713	0.000	0
Wed Jun 11 17:13:40 2014	1402499620.475135	Ã0	25.728	0.000	0
Wed Jun 11 17:13:41 2014	1402499621.475063	10	25.728	0.000	0
Wed Jun 11 17:13:42 2014	1402499622.474746	10	25.720	0.000	0
Wed Jun 11 17:13:43 2014	1402499623.475093	10	25.724	0.000	0
Wed Jun 11 17:13:44 2014	1402499624.474742	10	25.728	0.000	0
Wed Jun 11 17:13:45 2014	1402499625.474707	10	25.715	0.000	0
Wed Jun 11 17:13:46 2014	1402499626.475001	10	25.728	0.000	0
Wed Jun 11 17:13:47 2014	1402499627.475066	10	25.714	0.000	0
Wed Jun 11 17:13:48 2014	1402499628.474792	10	25.724	0.000	0
Wed Jun 11 17:13:49 2014	1402499629.475062	10	25.724	0.000	0
Wed Jun 11 17:13:50 2014	1402499630.475076	10	25.726	0.000	0
Wed Jun 11 17:13:51 2014	1402499631.475036	10	25.740	0πÜ∆≥√Ö
Wed Jun 11 17:13:52 2014	1402499632.47507	10	25.731	0.000	0
Wed Jun 11 17:13:53 2014	1402499633.474978	10	25.739	0.000	0
Wed Jun 11 17:13:54 2014	1402499634.475061	10	25.742	0.000	0
Wed Jun 11 17:13:55 2014	1402499635.47501	10	25.747	0.000	0
Wed Jun 11 17:13:56 2014	1402499636.474799	10	25.747	0.000	0
Wed Jun 11 17:13:57 2014	1402499637.475063	10	25.720	0.000	0
Wed Jun 11 17:13:58 2014	1402499638.475055	10	25.728	0.000	0
Wed Jun 11 17:13:59 2014	1402499639.474779	10	25.728	0.000	0
Wed Jun 11 17:14:00 2014	1402499640.47476	10	25.732	0.000	0
Wed Jun 11 17:14:01 2014	1402499641.475053	10	25.725	0.000	0
Wed Jun 11 17:14:02 2014	1402499642.474998	10	25.730	0.000	0
Wed Jun 11 17:14:03 2014	1402499643.47477	10	25.728	0.000	0
Wed Jun 11 17:14:04 2014	1402499644.474991	10	25.728	0.000	0
Wed Jun 11 17:14:05 2014	1402499645.474775	10	25.728	0.000	0
Wed Jun 11 17:14:06 2014	1402499646.475063	10	25.742	0.000	0
Wed Jun 11 17:14:07 2014	1402499647.475037	10	25.741	0.000	0
Wed Jun 11 17:14:08 2014	1402499648.475062	10	25.717	0.000	0
Wed Jun 11 17:14:09 2014	1402499649.475014	10	25.736	0.000	0
Wed Jun 11 17:14:10 2014	1402499650.475082	10	25.731	0.000	0
Wed Jun 11 17:14:11 2014	1402499651.47497	10	25.731	0.000	0
Wed Jun 11 17:14:12 2014	1402499652.47507	10	25.747	0.000	0
Wed Jun 11 17:14:13 2014	1402499653.475047	10	25.748	0.000	0
Wed Jun 11 17:14:14 2014	1402499654.475063	10	25.740	0.000	0
Wed Jun 11 17:14:15 2014	1402499655.474485	10	25.728	0.000	0
Wed Jun 11 17:14:16 2014	1402499656.475098	10	25.723	0.000	0
Wed Jun 11 17:14:17 2014	1402499657.475054	10	25.732	0.000	0
Wed Jun 11 17:14:18 2014	1402499658.474758	10	25.737	0.000	0
Wed Jun 11 17:14:19 2014	1402499659.47444	10	25.737	0.000	0
Wed Jun 11 17:14:20 2014	1402499660.474745	10	25.743	0.000	0
Wed Jun 11 17:14:21 2014	1402499661.475063	10	25.739	0.000	0
Wed Jun 11 17:14:22 2014	1402499662.474968	10	25.740	0.000	0
Wed Jun 11 17:14:23 2014	1402499663.475787	10	25.741	0.000	0
Wed Jun 11 17:14:24 2014	1402499664.474742	10	25.736	0.000	0
Wed Jun 11 17:14:25 2014	1402499665.474802	10	25.742	0.000	0
Wed Jun 11 17:14:26 2014	1402499666.475744	10	25.742	0.000	0
Wed Jun 11 17:14:27 2014	1402499667.474844	10	25.755	0.000	0
Wed Jun 11 17:14:28 2014	1402499668.475166	10	25.729	0.000	0
Wed Jun 11 17:14:29 2014	1402499669.475083	10	25.732	0.000	0
Wed Jun 11 17:14:30 2014	1402499670.475746	10	25.752	0.000	0
Wed Jun 11 17:14:31 2014	1402499671.474819	10	25.753	0.000	0
Wed Jun 11 17:14:32 2014	1402499672.474759	10	25.738	0.000	0
Wed Jun 11 17:14:33 2014	1402499673.475053	10	25.728	0.000	0
Wed Jun 11 17:14:34 2014	1402499674.47529	10	25.728	0.000	0
Wed Jun 11 17:14:35 2014	1402499675.475084	10	25.753	0.000	0
Wed Jun 11 17:14:36 2014	1402499676.474749	10	25.735	0.000	0
Wed Jun 11 17:14:37 2014	1402499677.474799	10	25.736	0.000	0
Wed Jun 11 17:14:38 2014	1402499678.475005	10	25.742	0.000	0
Wed Jun 11 17:14:39 2014	1402499679.475047	10	25.754	0.000	0
Wed Jun 11 17:14:40 2014	1402499680.475022	10	25.738	0.000	0
Wed Jun 11 17:14:41 2014	1402499681.475069	10±&˛5.738	0.000	0
Wed Jun 11 17:14:42 2014	1402499682.474816	10	25.746	0.0¡∆÷ò
Wed Jun 11 17:14:43 2014	1402499683.475184	10	25.747	0.000	1048576
Wed Jun 11 17:14:44 2014	1402499684.474842	10	25.732	0.000	0
Wed Jun 11 17:14:45 2014	1402499685.475145	10	25.728	0.000	0
Wed Jun 11 17:14:46 2014	1402499686.475055	Ã0	25.740	0.000	0
Wed Jun 11 17:14:47 2014	1402499687.475044	10	25.743	0.000	0
Wed Jun 11 17:14:48 2014	1402499688.474808	10	25.737	0.000	0
Wed Jun 11 17:14:49 2014	1402499689.475086	10	25.737	0.000	1048576
Wed Jun 11 17:14:50 2014	1402499690.475139	10	25.748	0.000	1048576
Wed Jun 11 17:14:51 2014	1402499691.47516	10	25.711	0.000	1048576
Wed Jun 11 17:14:52 2014	1402499692.475164	10	25.736	0.000	1048576
Wed Jun 11 17:14:53 2014	1402499693.475204	10	25.733	0.000	1048576
Wed Jun 11 17:14:54 2014	1402499694.475102	10	25.751	0.000	1048576
Wed Jun 11 17:14:55 2014	1402499695.475159	10	25.751	0.000	1048576
Wed Jun 11 17:14:56 2014	1402499696.474834	10	25.751	0.000	1048576
Wed Jun 11 17:14:57 2014	1402499697.475154	10	25.752	0.000	1048576
Wed Jun 11 17:14:58 2014	1402499698.475178	10	25.739	0.000	1048576
Wed Jun 11 17:14:59 2014	1402499699.47483	10	25.728	0.000	1048576
Wed Jun 11 17:15:00 2014	1402499700.474911	10	25.744	0.000	1048576
Wed Jun 11 17:15:01 2014	1402499701.47439	10	25.739	0.000	1048576
Wed Jun 11 17:15:02 2014	1402499702.47477	10	25.733	0.000	0
Wed Jun 11 17:15:03 2014	1402499703.474659	10	25.748	0.000	0
Wed Jun 11 17:15:04 2014	1402499704.475071	10	25.748	0.000	0
Wed Jun 11 17:15:05 2014	1402499705.47494	10	25.755	0.000	0
Wed Jun 11 17:15:06 2014	1402499706.475065	10	25.733	0.000	0
Wed Jun 11 17:15:07 2014	1402499707.47501	10	25.733	0.000	0
Wed Jun 11 17:15:08 2014	1402499708.474785	10	25.749	0.000	0
Wed Jun 11 17:15:09 2014	1402499709.475047	10	25.737	0.000	0
Wed Jun 11 17:15:10 2014	1402499710.475144	10	"25πvF∆	3fÃê"	0
Wed Jun 11 17:15:11 2014	1402499711.475082	10	25.741	0.000	0
Wed Jun 11 17:15:12 2014	1402499712.474743	10	25.738	0.000	0
Wed Jun 11 17:15:13 2014	1402499713.474792	10	25.724	0.000	0
Wed Jun 11 17:15:14 2014	1402499714.475094	10	25.734	0.000	0
Wed Jun 11 17:15:15 2014	1402499715.475056	10	25.728	0.000	0
Wed Jun 11 17:15:16 2014	1402499716.474752	10	25.727	0.000	0
Wed Jun 11 17:15:17 2014	1402499717.474758	10	25.744	0.000	0
Wed Jun 11 17:15:18 2014	1402499718.475083	10	25.731	0.000	0
Wed Jun 11 17:15:19 2014	1402499719.47472	10	25.731	0.000	0
Wed Jun 11 17:15:20 2014	1402499720.474801	10	25.733	0.000	0
Wed Jun 11 17:15:21 2014	1402499721.474997	10	25.737	0.000	0
Wed Jun 11 17:15:22 2014	1402499722.47516	10	25.741	0.000	1048576
Wed Jun 11 17:15:23 2014	1402499723.474856	10	25.730	0.000	1048576
Wed Jun 11 17:15:24 2014	1402499724.474854	10	25.726	0.000	1048576
Wed Jun 11 17:15:25 2014	1402499725.474837	10	25.740	0.000	1048576
Wed Jun 11 17:15:26 2014	1402499726.475122	10	25.740	0.000	1048576
Wed Jun 11 17:15:27 2014	1402499727.475158	10	25.733	0.000	1048576
Wed Jun 11 17:15:28 2014	1402499728.475139	10	25.735	0.000	"1048576)"
Wed Jun 11 17:15:29 2014	1402499729.474841	10	25.734	0.000	1048576
Wed Jun 11 17:15:30 2014	1402499730.47512	10	25.739	0.000	1048576
Wed Jun 11 17:15:31 2014	1402499731.475048	10	25.733	0.000	0
Wed Jun 11 17:15:32 2014	1402499732.474723	10	25.739	0.000	0
Wed Jun 11 17:15:33 2014	1402499733.474801	10	25.739	0.000	0
Wed Jun 11 17:15:34 2014	1402499734.475063	10	25.739	0.000	0
Wed Jun 11 17:15:35 2014	1402499735.475057	10	25.730	0.000	0
Wed Jun 11 17:15:36 2014	1402499736.47481	10	25.747	0.000	0
Wed Jun 11 17:15:37 2014	1402499737.475044	10	25.738	0.000	0
Wed Jun 11 17:15:38 2014	1402499738.475085	10	25.729	0.000	0
Wed Jun 11 17:15:39 2014	1402499739.475053	10	25.733	0.000	0
Wed Jun 11 17:15:40 2014	1402499740.474795	10	25.742	0.000	0
Wed Jun 11 17:15:41 2014	1402499741.475001	10	25.742	0.000	0
Wed Jun 11 17:15:42 2014	1402499742.474775	10	25.741	0.000	0
Wed Jun 11 17:15:43 2014	1402499743.474761	10	8.583	0.000	0
Wed Jun 11 17:15:44 2014	1402499744.475133	10	25.745	0.000	1048576
Wed Jun 11 17:15:45 2014	1402499745.475156	10	25.733	0.000	1048576
Wed Jun 11 17:15:46 2014	1402499746.475143	10	25.733	0.000	1048576
Wed Jun 11 17:15:47 2014	1402499747.475167	10	25.726	0.000	1048576
Wed Jun 11 17:15:48 2014	1402499748.475142	10	25.731	0.000	1048576
Wed Jun 11 17:15:49 2014	1402499749.475085	10	25.731	0.000	0
Wed Jun 11 17:15:50 2014	1402499750.475028	10	25.741	0.000	0
Wed Jun 11 17:15:51 2014	1402499751.475061	10	25.726	0.000	0
Wed Jun 11 17:15:52 2014	1402499752.475044	10	25.741	0.000	0
Wed Jun 11 17:15:53 2014	1402499753.475075	10	25.751	0.000	0
Wed Jun 11 17:15:54 2014	1402499754.47511	10	25.745	0.000	0
Wed Jun 11 17:15:55 2014	1402499755.474651	10	25.738	0.000	0
Wed Jun 11 17:15:56 2014	1402499756.47485	10	25.738	0.000	0
Wed Jun 11 17:15:57 2014	1402499757.47474	10	25.729	0.000	0
Wed Jun 11 17:15:58 2014	1402499758.475103	10	25.738	0.000	0
Wed Jun 11 17:15:59 2014	1402499759.475006	10	25.735	0.000	0
Wed Jun 11 17:16:00 2014	1402499760.474857	10	25.741	0.000	0
Wed Jun 11 17:16:01 2014	1402499761.474963	Ãê	25.726	0.000	0
Wed Jun 11 17:16:02 2014	1402499762.47481	10	25.740	0.000	0
Wed Jun 11 17:16:03 2014	1402499763.475109	10	25.739	0.000	0
Wed Jun 11 17:16:04 2014	1402499764.475051	10	25.739	0.000	0
Wed Jun 11 17:16:05 2014	1402499765.475056	10	25.754	0.000	0
Wed Jun 11 17:16:06 2014	1402499766.474794	10	25.729	0.000	0
Wed Jun 11 17:16:07 2014	1402499767.475817	10	25.736	0.000	0
Wed Jun 11 17:16:08 2014	1402499768.474878	10	25.743	0.000	0
Wed Jun 11 17:16:09 2014	1402499769.475773	10	25.747	0.000	0
Wed Jun 11 17:16:10 2014	1402499770.474624	10	25.745	0.000	0
Wed Jun 11 17:16:11 2014	1402499771.475723	10	25.745	0.000	0
Wed Jun 11 17:16:12 2014	1402499772.475082	10	25.751	0.000	0
Wed Jun 11 17:16:13 2014	1402499773.475247	10	25.747	0.000	1048576
Wed Jun 11 17:16:14 2014	1402499774.475384	10	25.757	0.000	0
Wed Jun 11 17:16:15 2014	1402499775.474719	10	25.755	0.000	0
Wed Jun 11 17:16:16 2014	1402499776.474761	10	25.757	0.000	0
Wed Jun 11 17:16:17 2014	1402499777.474755	10	25.747	0.000	0
Wed Jun 11 17:16:18 2014	1402499778.475061	10	25.735	0.000	0
Wed Jun 11 17:16:19 2014	1402499779.473948	10	25.735	0.000	0
Wed Jun 11 17:16:20 2014	1402499780.475024	10	12.542	0.000	0
Wed Jun 11 17:16:21 2014	1402499781.474821	10	25.750	0.000	0
Wed Jun 11 17:16:22 2014	1402499782.475065	10	25.754	0.000	0
Wed Jun 11 17:16:23 2014	1402499783.474727	10	25.752	0.000	0
Wed Jun 11 17:16:24 2014	1402499784.475	10	25.758	0.000	0
Wed Jun 11 17:16:25 2014	1402499785.474705	10	25.757	0.000	0
Wed Jun 11 17:16:26 2014	1402499786.475069	Ã0	25.758	0.000	0
Wed Jun 11 17:16:27 2014	1402499787.475016	10	25.758	0.000	0
Wed Jun 11 17:16:28 2014	1402499788.475084	10	25.755	0.000	0
Wed Jun 11 17:16:29 2014	1402499789.475054	10	25.778	0.000	0
Wed Jun 11 17:16:30 2014	1402499790.475071	10	25.766	0.000	0
Wed Jun 11 17:16:31 2014	1402499791.475096	10	25.753	0.000	0
Wed Jun 11 17:16:32 2014	1402499792.474811	10	25.751	0.000	0
Wed Jun 11 17:16:33 2014	1402499793.475019	10	25.753	0.000	0
Wed Jun 11 17:16:34 2014	1402499794.475014	10	25.753	0.000	0
Wed Jun 11 17:16:35 2014	1402499795.475038	10	25.746	0.000	0
Wed Jun 11 17:16:36 2014	1402499796.475051	10	25.754	0.000	0
Wed Jun 11 17:16:37 2014	1402499797.474793	10	25.758	0.000	0
Wed Jun 11 17:16:38 2014	1402499798.475038	10	25.757	0.000	0
Wed Jun 11 17:16:39 2014	1402499799.475043	10	25.761	0.000	0
Wed Jun 11 17:16:40 2014	1402499800.474995	10	8.597	0.001	0
Wed Jun 11 17:16:41 2014	1402499801.475049	10	25.765	0.001	0
Wed Jun 11 17:16:42 2014	1402499802.474748	10	25.765	0.000	0
Wed Jun 11 17:16:43 2014	1402499803.47507	10	25.752	0.000	0
Wed Jun 11 17:16:44 2014	1402499804.475048	10	25.774	0.000	0
Wed Jun 11 17:16:45 2014	1402499805.475065	10	25.754	0.000	0
Wed Jun 11 17:16:46 2014	1402499806.475073	10	25.770	0.000	0
Wed Jun 11 17:16:47 2014	1402499807.475033	10	25.774	0.000	0
Wed Jun 11 17:16:48 2014	1402499808.475075	10	25.768	0.000	0
Wed Jun 11 17:16:49 2014	1402499809.475021	10	25.768	0.000	0
Wed Jun 11 17:16:50 2014	1402499810.475062	10	25.765	0.000	0
Wed Jun 11 17:16:51 2014	1402499811.475074	10	25.776	0.000	0
Wed Jun 11 17:16:52 2014	1402499812.474247	10	25.768	0.000	0
Wed Jun 11 17:16:53 2014	1402499813.475097	10	25.767	0.000	0
Wed Jun 11 17:16:54 2014	1402499814.475039	10	25.745	0.000	0
Wed Jun 11 17:16:55 2014	1402499815.475082	10	25.766	0.000	0
Wed Jun 11 17:16:56 2014	1402499816.475019	10	25.758	0.000	0
Wed Jun 11 17:16:57 2014	1402499817.475048	10	25.758	0.000	0
Wed Jun 11 17:16:58 2014	1402499818.475055	10	25.769	0.000	0
Wed Jun 11 17:16:59 2014	1402499819.474767	10	25.778	0.000	0
Wed Jun 11 17:17:00 2014	1402499820.474742	10	25.764	0.000	0
Wed Jun 11 17:17:01 2014	1402499821.475113	10	25.761	0.000	0
Wed Jun 11 17:17:02 2014	1402499822.47506	10	25.778	0.000	0
Wed Jun 11 17:17:03 2014	1402499823.47511	10	25.766	0.000	0
Wed Jun 11 17:17:04 2014	1402499824.475093	10	25.76ŸcÊ∆s√
Wed Jun 11 17:17:05 2014	1402499825.474766	10	25.775	0.000	0
Wed Jun 11 17:17:06 2014	1402499826.475292	10	25.779	0.000	0
Wed Jun 11 17:17:07 2014	1402499827.474739	10	25.780	0.000	0
Wed Jun 11 17:17:08 2014	1402499828.475321	10	25.774	0.000	0
Wed Jun 11 17:17:09 2014	1402499829.47535	10	25.782	0.000	1048576
Wed Jun 11 17:17:10 2014	1402499830.475371	Ã0	25.784	0.000	1048576
Wed Jun 11 17:17:11 2014	1402499831.475351	10	25.779	0.000	1048576
Wed Jun 11 17:17:12 2014	1402499832.475376	10	25.779	0.000	0
Wed Jun 11 17:17:13 2014	1402499833.4753	Ã0	25.773	0.000	0
Wed Jun 11 17:17:14 2014	1402499834.475335	10	25.782	0.000	0
Wed Jun 11 17:17:15 2014	1402499835.47532	10	25.776	0.000	0
Wed Jun 11 17:17:16 2014	1402499836.47527	10	25.795	0.000	0
Wed Jun 11 17:17:17 2014	1402499837.475369	10	25.777	0.000	0
Wed Jun 11 17:17:18 2014	1402499838.475071	10	25.795	0.000	0
Wed Jun 11 17:17:19 2014	1402499839.474697	10	25.795	0.000	0
Wed Jun 11 17:17:20 2014	1402499840.475056	10	25.780	0.000	0
Wed Jun 11 17:17:21 2014	1402499841.474998	10	25.774	0.000	0
Wed Jun 11 17:17:22 2014	1402499842.47507	Ã0	25.780	0.000	0
Wed Jun 11 17:17:23 2014	1402499843.47496	10	25.786	0.000	0
Wed Jun 11 17:17:24 2014	1402499844.474708	10	25.793	0.000	0
Wed Jun 11 17:17:25 2014	1402499845.474802	10	25.781	0.000	0
Wed Jun 11 17:17:26 2014	1402499846.475041	10	25.780	0.000	0
Wed Jun 11 17:17:27 2014	1402499847.475062	10	25.780	0.000	0
Wed Jun 11 17:17:28 2014	1402499848.475009	10	25.788	0.000	0
Wed Jun 11 17:17:29 2014	1402499849.475053	Ã0	25.787	0.000	0
Wed Jun 11 17:17:30 2014	1402499850.475053	10	25.774	0.000	0
Wed Jun 11 17:17:31 2014	1402499851.475049	10	25.779	0.000	0
Wed Jun 11 17:17:32 2014	1402499852.474086	10	25.785	0.000	0
Wed Jun 11 17:17:33 2014	1402499853.475077	10	25.785	0.000	0
Wed Jun 11 17:17:34 2014	1402499854.4749	10	25.785	0.000	0
Wed Jun 11 17:17:35 2014	1402499855.474789	10	25.771	0.000	0
Wed Jun 11 17:17:36 2014	1402499856.475003	10	25.790	0.000	0
Wed Jun 11 17:17:37 2014	1402499857.475023	10	25.804	0.000	0
Wed Jun 11 17:17:38 2014	1402499858.475094	10	25.802	0.000	0
Wed Jun 11 17:17:39 2014	1402499859.475019	10	25.784	0.000	0
Wed Jun 11 17:17:40 2014	1402499860.474676	10	25.791	0.000	0
Wed Jun 11 17:17:41 2014	1402499861.474785	10	25.788	0.000	0
Wed Jun 11 17:17:42 2014	1402499862.475038	10	25.788	0.000	0
Wed Jun 11 17:17:43 2014	1402499863.474562	10	25.786	0.000	0
Wed Jun 11 17:17:44 2014	1402499864.475126	10	25.782	0.000	0
Wed Jun 11 17:17:45 2014	1402499865.47463	10	25.784	0.000	0
Wed Jun 11 17:17:46 2014	1402499866.475002	10	25.791	0.000	0
Wed Jun 11 17:17:47 2014	1402499867.474742	10	25.804	0.000	0
Wed Jun 11 17:17:48 2014	1402499868.475078	10	8.628	0.000	0
Wed Jun 11 17:17:49 2014	1402499869.473312	10	8.628	0.001	0
Wed Jun 11 17:17:50 2014	1402499870.475223	10	25.792	0.000	0
Wed Jun 11 17:17:51 2014	1402499871.474966	10	25.797	0.000	0
Wed Jun 11 17:17:52 2014	1402499872.475239	10	25.802	0.000	0
Wed Jun 11 17:17:53 2014	1402499873.475421	10	25.785	0.000	0
Wed Jun 11 17:17:54 2014	1402499874.475324	10	25.790	0.000	0
Wed Jun 11 17:17:55 2014	1402499875.475252	10	25.803	0.000	0
Wed Jun 11 17:17:56 2014	1402499876.475705	10	25.794	0.000	0
Wed Jun 11 17:17:57 2014	1402499877.474797	10	25.794	0.000	0
Wed Jun 11 17:17:58 2014	1402499878.474776	10	25.808	0.000	0
Wed Jun 11 17:17:59 2014	1402499879.475058	10	25.805	0.000	0
Wed Jun 11 17:18:00 2014	1402499880.474785	10	25.803	0.000	0
Wed Jun 11 17:18:01 2014	1402499881.475052	10	25.815	0.000	0
Wed Jun 11 17:18:02 2014	1402499882.474629	10	25.795	0.000	0
Wed Jun 11 17:18:03 2014	1402499883.4751	10	25.800	0.000	0
Wed Jun 11 17:18:04 2014	1402499884.474105	10	25.800	0.000	0
Wed Jun 11 17:18:05 2014	1402499885.474772	10	25.809	0.000	0
Wed Jun 11 17:18:06 2014	1402499886.474775	10	25.794	0.000	0
Wed Jun 11 17:18:07 2014	1402499887.47507	10	25.806	0.000	0
Wed Jun 11 17:18:08 2014	1402499888.47501	10	25.783	0.000	0
Wed Jun 11 17:18:09 2014	1402499889.475123	10	25.803	0.000	0
Wed Jun 11 17:18:10 2014	1402499890.475058	10	25.782	0.000	0
Wed Jun 11 17:18:11 2014	1402499891.475134	10	25.797	0.000	0
Wed Jun 11 17:18:12 2014	1402499892.475081	10	25.797	0.000	0
Wed Jun 11 17:18:13 2014	1402499893.475071	10	25.810	0.000	0
Wed Jun 11 17:18:14 2014	1402499894.475077	10	25.791	0.000	0
Wed Jun 11 17:18:15 2014	1402499895.47403	10	25.799	0.000	0
Wed Jun 11 17:18:16 2014	1402499896.474804	10	25.802	0.000	0
Wed Jun 11 17:18:17 2014	1402499897.475206	10	25.797	0.000	0
Wed Jun 11 17:18:18 2014	1402499898.475066	10	25.802	0.000	0
Wed Jun 11 17:18:19 2014	1402499899.475013	10	25.802	0.000	0
Wed Jun 11 17:18:20 2014	1402499900.475058	10	25.791	0.000	0
Wed Jun 11 17:18:21 2014	1402499901.475067	10	25.804	0.000	0
Wed Jun 11 17:18:22 2014	1402499902.475183	10	25.797	0.000	≈ÉFÜVvf÷L
Wed Jun 11 17:18:23 2014	1402499903.474941	10	25.801	0.000	1048576
Wed Jun 11 17:18:24 2014	1402499904.47514	10	25.826	0.000	1048576
Wed Jun 11 17:18:25 2014	1402499905.475143	10	25.800	0.000	1048576
Wed Jun 11 17:18:26 2014	1402499906.475174	10	25.805	0.000	1048576
Wed Jun 11 17:18:27 2014	1402499907.475165	10	25.805	0.000	1048576
Wed Jun 11 17:18:28 2014	1402499908.475266	10	25.803	0.000	1048576
Wed Jun 11 17:18:29 2014	1402499909.475124	10	8.659	0.000	0
Wed Jun 11 17:18:30 2014	1402499910.475163	10	25.804	0.000	1048576
Wed Jun 11 17:18:31 2014	1402499911.475135	10	25.804	0.000	1048576
Wed Jun 11 17:18:32 2014	1402499912.475154	10	25.817	0.000	1048576
Wed Jun 11 17:18:33 2014	1402499913.474913	10	25.810	0.000	1048576
Wed Jun 11 17:18:34 2014	1402499914.475144	10	25.810	0.000	1048576
Wed Jun 11 17:18:35 2014	1402499915.474783	10	2	0.000	0
Wed Jun 11 17:18:36 2014	1402499916.47464	10	25.808	0.000	0
Wed Jun 11 17:18:37 2014	1402499917.475065	10	25.808	0.000	0
Wed Jun 11 17:18:38 2014	1402499918.475003	10	25.795	0.000	0
Wed Jun 11 17:18:39 2014	1402499919.474783	10	25.808	0.000	0
Wed Jun 11 17:18:40 2014	1402499920.474987	10	25.809	0.000	0
Wed Jun 11 17:18:41 2014	1402499921.474766	10	25.788	0.000	0
Wed Jun 11 17:18:42 2014	1402499922.474621	10	25.788	0.000	0
Wed Jun 11 17:18:43 2014	1402499923.474699	10	25.809	0.000	0
Wed Jun 11 17:18:44 2014	1402499924.475172	10	25.810	0.000	1048576
Wed Jun 11 17:18:45 2014	1402499925.474868	10	25.·ãV∆3fÃò	1048576
Wed Jun 11 17:18:46 2014	1402499926.475185	10	25.804	0.¡∆˛1048576
Wed Jun 11 17:18:47 2014	1402499927.475156	10	25.794	0.000	10—√Vvf÷L
Wed Jun 11 17:18:48 2014	1402499928.47516	10	25.788	0.000	1048576
Wed Jun 11 17:18:49 2014	1402499929.4751	10	25.788	0.000	1048576
Wed Jun 11 17:18:50 2014	1402499930.475146	10	25.802	0.000	1048576
